Driver,LapTime_first_year,LapTime_latter_year
PER,88.69010606060606,80.51139393939394
PER,71.58391549295774,75.6965
PER,76.80956338028169,80.84640277777777
PER,102.49682142857144,101.15807407407408
PER,99.10040350877193,96.96840350877193
PER,110.04222,106.54489795918367
PER,89.4947741935484,86.59215789473684
PER,102.95580357142856,99.10040350877193
PER,83.49470422535211,78.7408
PER,84.49738571428571,76.18140277777778
PER,98.65038461538461,99.30128
PER,95.68369387755102,97.3095306122449
PER,101.3956304347826,99.78165999999999
PER,86.80798039215686,85.56367924528301
PER,91.86492727272727,90.96563793103448
PER,97.3095306122449,98.65038461538461
PER,103.41772,102.49682142857144
PER,86.59215789473684,
PER,75.6965,72.54640845070422
PER,103.446,87.55834285714286
PER,,85.59428571428572
PER,80.51139393939394,81.20834848484849
PER,103.10345901639344,99.29827868852459
PER,85.59428571428572,84.66052857142857
PER,106.54489795918367,108.59587755102041
PER,76.37576923076924,89.4947741935484
PER,117.18531372549019,103.10345901639344
PER,114.24557142857144,113.01715909090909
PER,91.20003773584905,86.80798039215686
PER,85.6265303030303,88.69010606060606
PER,78.63085915492958,83.49470422535211
PER,108.70920000000001,97.90370588235294
PER,78.7408,89.38244776119403
PER,92.34429824561404,95.86887719298245
PER,80.84640277777777,84.49738571428571
PER,83.6174366197183,83.5890985915493
PER,98.1371,97.55534042553191
PER,90.32891379310345,
PER,108.29547727272728,110.04222
PER,92.04198387096774,88.00814285714286
PER,86.38034615384616,84.19227586206897
PER,110.33820833333334,108.70920000000001
PER,81.27680000000001,91.81415999999999
PER,93.5850701754386,95.4564054054054
PIA,98.29667741935484,97.26633870967741
PIA,99.85790000000001,98.76094117647058
PIA,99.1983,94.4689375
PIA,85.1408,76.01188888888889
PIA,98.76094117647058,93.00211320754717
PIA,81.57752380952381,87.39928571428571
PIA,109.96768,108.49346
PIA,86.20743661971831,83.38928169014085
PIA,78.34866176470588,88.7619552238806
PIA,94.4689375,94.32264583333334
PIA,94.26341071428571,95.52126785714286
PIA,95.37476923076923,105.34128260869565
PIA,91.260625,94.76075
PIA,84.59228301886792,83.503320754717
PIA,90.58812068965517,90.98468965517242
PIA,108.49346,
PIA,76.01188888888889,82.08123611111111
PIA,101.22374545454545,101.247125
PIA,,109.05029545454545
PIA,105.9564,101.22374545454545
PIA,80.81798484848485,84.50568181818181
PIA,103.27576923076923,97.55831578947368
PIA,85.01722857142857,84.02841428571428
PIA,85.01219480519481,109.43609090909091
PIA,74.0025142857143,71.33385915492957
PIA,90.57489855072463,78.7828142857143
PIA,97.55831578947368,99.52437499999999
PIA,84.02841428571428,81.74184285714286
PIA,108.32136363636364,97.41117857142856
PIA,101.14095555555555,99.54668
PIA,88.06116,84.59228301886792
PIA,98.55219230769231,95.37476923076923
PIA,102.80545901639344,98.29667741935484
PIA,81.26484615384615,80.81798484848485
PIA,87.2793076923077,83.83815517241379
PIA,81.47784285714285,90.57489855072463
PIA,83.83815517241379,102.08446153846154
PIA,95.52126785714286,93.53661403508772
PIA,109.05029545454545,112.06253658536586
PIA,109.43609090909091,77.40385897435898
PIA,71.33385915492957,71.86268571428572
PIA,86.51551428571429,86.20743661971831
RIC,102.73939285714286,108.8837962962963
RIC,211.567,116.61833333333334
RIC,98.83997674418605,100.43224242424243
RIC,85.99071641791045,87.1354927536232
RIC,85.44250000000001,84.84665714285714
RIC,114.85275,110.27195454545455
RIC,94.11425,92.22727586206896
RIC,81.37783673469389,
RIC,87.77742857142857,88.48853333333334
RIC,77.04678873239436,81.11856944444445
RIC,71.75969014084507,72.5808
RIC,84.84665714285714,85.56749275362318
RIC,85.77951515151516,90.46387692307692
RIC,116.61833333333334,114.85275
RIC,92.00691935483871,89.18701639344263
RIC,110.86342222222223,111.50908
RIC,77.69901298701298,91.7627142857143
RIC,87.1354927536232,85.86798550724637
RIC,108.8837962962963,104.18570909090909
RIC,,78.25714492753623
RIC,93.9225306122449,98.92147999999999
RIC,98.8882909090909,103.65892982456141
RIC,100.40805660377359,103.06573584905661
RIC,92.22727586206896,91.01470689655173
RIC,85.86798550724637,85.50598550724636
RUS,98.97890196078431,93.2895283018868
RUS,96.11142424242425,108.34195744680851
RUS,89.93867307692307,87.04256862745099
RUS,92.83280701754387,96.22219298245614
RUS,86.34620289855073,84.03042253521127
RUS,90.06177192982456,93.6108
RUS,100.41562,98.97890196078431
RUS,98.60662903225806,97.13495161290322
RUS,86.8684923076923,88.9909393939394
RUS,209.066,114.59483333333334
RUS,84.40082051282052,109.69736363636363
RUS,114.59483333333334,113.94434090909091
RUS,76.2518888888889,82.15976388888889
RUS,109.12790000000001,106.4565625
RUS,85.97656338028169,83.50508450704226
RUS,80.65061111111112,85.50315714285713
RUS,107.59704166666667,109.12790000000001
RUS,124.81076923076922,101.96138333333333
RUS,107.98790909090908,97.60933928571428
RUS,78.19201449275361,80.65061111111112
RUS,84.63367142857143,82.04495714285714
RUS,83.29639436619718,80.73069642857142
RUS,96.22219298245614,94.1970350877193
RUS,86.48937142857143,85.97656338028169
RUS,90.55827536231884,78.75268571428572
RUS,99.87033333333333,97.39526315789473
RUS,102.61358928571428,102.10569090909091
RUS,90.68282352941178,89.93867307692307
RUS,84.03042253521127,86.48937142857143
RUS,100.76098181818182,102.04010714285714
RUS,95.16035416666666,94.75318750000001
RUS,82.10168253968254,87.54338095238096
RUS,109.02363636363636,113.06241463414635
RUS,104.32752,102.61358928571428
RUS,104.39547272727273,104.32752
RUS,111.73620833333332,100.41562
RUS,92.86468421052632,96.04257894736841
RUS,93.6108,83.65596428571429
RUS,101.98156666666667,88.42050793650795
RUS,83.65596428571429,103.68633962264151
RUS,80.01341428571429,83.29639436619718
RUS,80.4595303030303,80.64465151515151
RUS,102.04010714285714,99.87033333333333
RUS,87.04256862745099,85.29135849056604
RUS,80.73069642857142,88.5075223880597
RUS,90.65820634920634,84.40082051282052
RUS,80.64465151515151,84.67778787878788
RUS,98.61815384615385,96.11142424242425
RUS,97.39526315789473,99.94875
RUS,71.30701408450705,72.71555714285714
RUS,91.41037931034482,90.39572413793104
RUS,110.54700000000001,107.59704166666667
RUS,85.50315714285713,76.2518888888889
RUS,85.0637,84.63367142857143
RUS,98.0222340425532,95.16035416666666
RUS,102.10569090909091,101.31458928571429
RUS,95.7386530612245,
RUS,72.16027142857143,72.15892957746479
RUS,97.76987272727273,92.83280701754387
RUS,90.39572413793104,90.18670689655173
RUS,113.94434090909091,109.02363636363636
RUS,109.69736363636363,79.83798684210527
RUS,88.9909393939394,80.4595303030303
RUS,85.29135849056604,83.7208679245283
RUS,101.03498076923077,101.07917307692308
RUS,72.98605633802818,71.30701408450705
RUS,101.96138333333333,98.60662903225806
RUS,100.39648888888888,98.51938
RUS,85.31989705882353,85.54641428571428
RUS,,98.61815384615385
RUS,80.17984615384616,90.55827536231884
RUS,106.90781818181819,98.0222340425532
RUS,72.15892957746479,72.98605633802818
RUS,92.18372,91.41037931034482
RUS,94.75318750000001,94.93283333333333
RUS,82.77242857142856,80.17984615384616
RUS,78.03403896103896,90.65820634920634
RUS,85.54641428571428,85.0637
RUS,111.72859090909091,110.54700000000001
SAI,71.71390140845071,71.16046428571428
SAI,99.83923214285714,102.79266666666666
SAI,78.93827142857143,90.71438888888889
SAI,91.41970175438595,89.64005172413792
SAI,83.22143103448276,
SAI,81.70757142857143,87.55709523809523
SAI,94.96722,94.32280851063828
SAI,85.29295774647888,83.79301492537313
SAI,76.80135211267606,80.81512500000001
SAI,110.06727272727272,109.80575
SAI,76.22805128205128,89.51753225806452
SAI,101.91695652173914,98.7575
SAI,109.48668831168831,79.59309210526315
SAI,98.13513725490196,94.36060377358491
SAI,97.01494736842105,102.38295454545455
SAI,91.44651612903226,
SAI,223.237,114.3909761904762
SAI,84.40711764705883,85.57844285714286
SAI,99.9977962962963,101.888
SAI,85.79318181818182,89.17701515151515
SAI,107.08585185185186,98.77523214285713
SAI,100.85107547169811,102.4713962264151
SAI,95.81198245614036,94.59936842105263
SAI,91.22079310344827,91.41970175438595
SAI,86.09380769230769,83.22143103448276
SAI,102.79266666666666,99.73312280701755
SAI,93.49168965517241,91.22079310344827
SAI,82.61071428571428,80.85554285714285
SAI,98.77665384615385,96.04571153846155
SAI,86.90854901960785,84.83675471698113
SAI,72.60540845070423,71.37085915492958
SAI,118.13227450980392,100.9673
SAI,106.84575,108.60751020408163
SAI,84.83675471698113,84.3168679245283
SAI,97.14925531914895,97.04638775510205
SAI,80.77659090909091,84.94975757575757
SAI,84.59154285714287,76.07855555555555
SAI,114.3909761904762,117.12369565217391
SAI,117.12369565217391,109.47352272727272
SAI,80.66118181818182,80.77659090909091
SAI,84.40054411764706,85.29295774647888
SAI,91.1806037735849,86.90854901960785
SAI,99.028,86.09380769230769
SAI,108.60751020408163,106.46104166666667
SAI,97.43456363636363,92.9079298245614
SAI,109.80575,106.84575
SAI,92.9079298245614,95.81198245614036
SAI,80.81512500000001,84.59154285714287
SAI,96.04571153846155,108.56846808510637
SAI,85.13867142857143,84.35802857142858
SAI,89.17701515151515,80.66118181818182
SAI,71.37085915492958,
SAI,76.07855555555555,82.32256944444445
SAI,109.47352272727272,114.71636585365854
SAI,100.9673,99.17112903225807
SAI,89.51753225806452,84.55603846153846
SAI,100.03690909090909,97.14925531914895
SAI,99.73312280701755,97.01494736842105
SAI,84.55603846153846,109.48668831168831
SAI,102.858875,115.016
SAI,84.5930857142857,84.15284507042253
SAI,80.85554285714285,91.58449019607843
SAI,71.16046428571428,72.60540845070423
SAI,102.43742857142857,99.9977962962963
SAI,84.35802857142858,83.3993768115942
SAI,83.35345070422535,78.93827142857143
SAI,84.15284507042253,84.40054411764706
SAI,100.17446,98.13513725490196
SAI,115.016,102.43742857142857
SAI,90.48729411764705,91.1806037735849
SAI,91.58449019607843,79.92136231884058
SAI,94.32280851063828,98.77665384615385
SAI,,100.17446
SAI,85.57844285714286,85.13867142857143
SAI,78.79818309859155,83.35345070422535
SAI,99.17112903225807,98.90362295081967
SAR,94.51123214285714,95.68666666666667
SAR,98.85711538461538,96.84651923076923
SAR,81.9941076923077,82.892078125
SAR,86.90740789473683,113.21815789473685
SAR,73.5713,73.46531884057971
SAR,114.88468181818183,110.97947727272727
SAR,108.36521052631578,102.58435294117646
SAR,100.67628571428573,99.32735185185184
SAR,93.03057142857143,77.60645070422535
SAR,99.22373999999999,97.34937500000001
SAR,81.67866666666667,93.0379090909091
SAR,86.40632835820895,86.00840579710145
STR,116.62254761904762,114.31340909090909
STR,80.78247169811321,113.17790789473685
STR,84.82870689655172,104.73012962962963
STR,77.16879220779221,91.49133333333333
STR,86.88049275362319,85.55433333333333
STR,77.46738571428571,80.906
STR,82.616,87.71733333333333
STR,86.64103076923078,90.8124
STR,92.11801724137932,91.00441379310345
STR,96.40436842105264,95.65623214285714
STR,85.14235714285715,82.70578571428571
STR,83.62811267605633,78.8465
STR,99.8462807017544,98.20978947368421
STR,100.18946428571428,103.49924561403509
STR,85.52402857142857,87.45212307692307
STR,108.42915789473685,103.03675
STR,97.324,97.1216
STR,93.38587719298245,96.40436842105264
STR,113.05987499999999,104.8075294117647
STR,110.45570454545455,114.37717073170731
STR,92.33852459016393,89.31093548387098
STR,107.0551875,111.13511111111112
STR,105.80332075471698,98.66482142857141
STR,86.8696,84.08012857142857
STR,96.22361538461539,107.02754347826087
STR,101.2988431372549,94.99830769230769
STR,89.49110256410256,88.35495999999999
STR,80.906,85.59101428571428
STR,86.12126923076923,84.82870689655172
STR,80.92818181818183,81.93044615384616
STR,73.13591549295774,72.47188571428572
STR,76.98916901408451,82.21313888888888
STR,95.45263999999999,99.86974509803922
STR,72.47188571428572,73.3645652173913
STR,103.49924561403509,99.8462807017544
STR,101.58449999999999,100.20142
STR,95.1811754385965,92.11801724137932
STR,88.35495999999999,87.00451923076922
STR,102.07802222222223,101.48385106382979
STR,111.13511111111112,108.378
STR,82.16448936170214,83.62811267605633
STR,,86.88049275362319
STR,102.34162264150943,102.05248214285714
STR,78.8465,
STR,85.89908695652174,85.52402857142857
STR,90.70246376811595,80.0253768115942
STR,113.17790789473685,80.31892105263158
STR,93.52315789473684,121.44524999999999
STR,87.45212307692307,86.8696
STR,104.28714545454545,108.42915789473685
STR,241.179,116.62254761904762
STR,90.61945098039214,89.49110256410256
STR,103.03675,102.34162264150943
STR,100.00232786885246,99.12880327868852
STR,104.8075294117647,101.2988431372549
STR,91.2201052631579,86.12126923076923
STR,101.48385106382979,97.324
STR,99.08,93.38587719298245
STR,72.76841428571429,73.13591549295774
STR,108.1124827586207,113.46486666666667
STR,97.1216,96.80714893617021
STR,99.86974509803922,98.83501923076923
STR,81.46785714285714,90.70246376811595
STR,83.14255714285714,81.46785714285714
STR,113.46486666666667,107.0551875
STR,98.20978947368421,100.934
STR,100.71162264150944,103.10681132075472
STR,91.49133333333333,80.78247169811321
STR,114.31340909090909,110.45570454545455
STR,98.83501923076923,96.22361538461539
STR,85.59101428571428,76.98916901408451
STR,72.33742857142857,72.76841428571429
STR,85.55433333333333,85.14235714285715
STR,87.00451923076922,84.87742307692308
STR,91.00441379310345,91.34673684210526
STR,90.8124,80.92818181818183
TSU,82.95335483870969,87.6134126984127
TSU,110.76765909090909,114.08439024390243
TSU,72.51347142857144,73.9804705882353
TSU,85.13211428571428,83.59672463768116
TSU,99.36660655737705,99.0432131147541
TSU,115.90364285714286,106.92245833333334
TSU,77.615,82.27008333333333
TSU,102.00133962264151,101.65848214285714
TSU,90.95271428571428,84.6231320754717
TSU,96.6608076923077,110.05676086956521
TSU,82.52509230769232,84.9423787878788
TSU,112.1433896103896,80.33805263157895
TSU,91.10023188405798,79.97310144927536
TSU,,83.91016901408452
TSU,96.07124561403508,94.7547543859649
TSU,96.49224074074074,93.3780701754386
TSU,86.04638157894736,112.1433896103896
TSU,81.03569696969697,82.52509230769232
TSU,81.59672857142857,91.10023188405798
TSU,91.47360714285715,87.79834615384615
TSU,103.0521052631579,100.48431578947368
TSU,73.9782857142857,72.51347142857144
TSU,93.50063793103449,92.3325
TSU,99.00313461538462,96.6608076923077
TSU,113.056625,101.43257142857142
TSU,80.10931428571429,84.94778571428571
TSU,114.33343181818182,110.76765909090909
TSU,,85.62700000000001
TSU,85.57545714285715,77.615
TSU,103.81965454545455,107.70283018867924
TSU,90.01723076923076,81.03569696969697
TSU,,90.95271428571428
TSU,93.3780701754386,96.07124561403508
TSU,109.88802,115.90364285714286
TSU,92.86290384615384,
TSU,107.70283018867924,103.49548214285714
TSU,78.55780952380952,85.57545714285715
TSU,85.62700000000001,87.05701428571429
TSU,116.85340476190476,114.33343181818182
TSU,84.94778571428571,78.84042857142857
TSU,88.65795588235294,86.08952173913043
TSU,92.3325,90.78813793103447
TSU,72.92074285714286,73.9782857142857
TSU,100.48431578947368,98.46828571428571
TSU,101.23160784313725,99.00313461538462
TSU,97.75483673469388,97.27591666666666
TSU,81.89663829787234,81.59672857142857
TSU,87.79834615384615,84.86972413793104
TSU,112.31530612244897,109.88802
TSU,92.49062903225806,86.04638157894736
TSU,,92.86290384615384
TSU,86.08952173913043,85.13211428571428
TSU,78.26412499999999,78.55780952380952
TSU,72.24231428571427,72.92074285714286
TSU,78.84042857142857,88.80149253731344
TSU,101.11809615384615,104.39570588235293
TSU,109.30702272727272,112.31530612244897
TSU,105.02797674418606,99.77554
TSU,78.05797402597402,92.49062903225806
TSU,90.78813793103447,91.3689298245614
TSU,98.46828571428571,100.58903571428571
TSU,88.1965,90.01723076923076
TSU,97.27591666666666,165.662
TSU,84.86972413793104,104.08569811320756
TSU,92.78165573770491,88.71580952380953
TSU,100.2397,94.06384905660377
TSU,111.04673076923078,99.60976363636364
TSU,100.17123214285714,103.0521052631579
TSU,87.05701428571429,
TSU,95.44432,101.23160784313725
TSU,126.81873333333333,
TSU,85.31864705882353,88.65795588235294
TSU,,99.36660655737705
TSU,103.49548214285714,102.00133962264151
TSU,235.4,116.85340476190476
TSU,94.07367857142857,96.9547894736842
TSU,101.43257142857142,100.2397
VER,71.34991549295775,72.30432394366197
VER,78.21615492957746,83.43802816901409
VER,85.37017142857144,84.12334285714286
VER,83.36740845070423,83.33421126760564
VER,84.90183333333333,88.49204545454546
VER,114.1045,112.51022727272726
VER,96.88470212765958,94.92664583333334
VER,75.07493055555557,79.55160563380281
VER,90.0299677419355,87.74580952380953
VER,75.95020833333334,82.0988888888889
VER,79.55160563380281,84.77281690140845
VER,101.36699999999999,102.95738
VER,91.08511320754717,86.68907843137255
VER,120.41553846153846,102.40618032786885
VER,207.071,114.1045
VER,76.11307692307692,89.52037096774194
VER,86.13180281690141,83.23412676056337
VER,,97.74702040816327
VER,102.75343396226415,98.89010526315789
VER,85.29720588235294,85.37017142857144
VER,91.534,85.46938461538463
VER,109.06310204081632,106.05877083333333
VER,94.91677358490566,92.24984210526316
VER,70.90905633802817,71.34991549295775
VER,92.4019298245614,90.79162068965516
VER,88.49204545454546,79.96878787878788
VER,88.54992,91.08511320754717
VER,98.9767924528302,99.86735294117646
VER,97.68348837209304,96.88470212765958
VER,109.64182000000001,105.89039583333334
VER,107.44317073170731,109.64182000000001
VER,85.25771698113206,83.10047169811321
VER,100.18392592592592,100.71716071428571
VER,97.95993548387096,97.2225322580645
VER,82.59652857142856,80.54782857142857
VER,97.74702040816327,96.8326862745098
VER,89.52037096774194,83.74333333333333
VER,109.07429166666667,99.06016
VER,81.35320634920636,87.19363492063492
VER,79.96878787878788,80.3064696969697
VER,80.54782857142857,90.47730434782609
VER,72.30432394366197,71.69085915492958
VER,71.69085915492958,
VER,96.8326862745098,95.16392307692308
VER,84.12334285714286,84.3334
VER,112.51022727272726,109.23331818181818
VER,84.77281690140845,75.95020833333334
VER,86.68907843137255,85.25771698113206
VER,80.3064696969697,84.68486363636363
VER,102.40618032786885,97.95993548387096
VER,99.06016,97.63750980392156
VER,95.16392307692308,106.5866304347826
VER,91.17873214285714,91.00656603773585
VER,90.47730434782609,78.75594285714286
VER,83.6025882352941,86.13180281690141
VER,78.33891428571428,88.0506119402985
VER,99.95786666666667,98.85102
VER,109.76576623376623,77.62070512820513
VER,90.04524137931034,90.39893103448276
VER,96.57442105263158,101.29526315789474
VER,93.60822916666666,94.35722916666667
VER,84.89066666666666,103.34115094339623
VER,97.63750980392156,92.96194339622642
VER,105.23545283018868,97.70860714285713
VER,94.68669642857142,94.23759649122806
VER,102.16717857142858,100.18392592592592
VER,83.74333333333333,109.76576623376623
VER,97.5752909090909,102.75343396226415
VER,83.43802816901409,78.33891428571428
VER,94.92664583333334,93.60822916666666
VER,98.89010526315789,96.57442105263158
VER,85.46938461538463,84.89066666666666
VER,90.79162068965516,90.04524137931034
VER,84.3334,82.76965714285714
VER,102.95738,102.16717857142858
VER,83.33421126760564,83.6025882352941
VER,109.23331818181818,112.67973170731706
VER,92.24984210526316,94.68669642857142
VER,105.89039583333334,109.06310204081632
VET,86.72378461538462,90.26304615384615
VET,84.70205714285714,85.37467142857143
VET,79.54492857142857,83.66516901408451
VET,100.47992452830188,102.03311538461539
VET,92.04692307692306,88.8225
VET,109.01661363636363,111.56998
VET,95.6275945945946,98.75674000000001
VET,214.55,115.89685714285713
VET,72.20415942028986,72.87348571428572
VET,76.78732051282051,91.68304761904763
VET,84.20141176470588,86.7701884057971
VET,77.49915714285714,81.02472222222222
VET,94.40061016949151,88.87107936507935
VET,93.58505263157895,92.23813793103449
VET,103.85670909090909,104.4283
ZHO,83.70942253521126,85.58071428571428
ZHO,87.06287142857143,87.39317142857142
ZHO,93.62598245614036,96.4886842105263
ZHO,85.58071428571428,90.41636363636363
ZHO,104.08978181818182,104.7068909090909
ZHO,101.77435555555554,100.00108
ZHO,85.32515714285715,87.06287142857143
ZHO,91.587,91.41394736842106
ZHO,108.41075925925925,104.08978181818182
ZHO,81.11240277777777,84.21516129032258
ZHO,91.23435849056604,88.27812
ZHO,114.03075,101.66618367346939
ZHO,116.79599999999999,114.6793409090909
ZHO,87.14676811594204,86.21920289855072
ZHO,103.68568852459016,100.16050819672131
ZHO,92.71866666666666,91.587
ZHO,91.98467857142857,81.05784848484849
ZHO,110.37823529411764,110.67104081632654
ZHO,102.17216666666667,93.62598245614036
ZHO,85.76405194805196,113.82650000000001
ZHO,92.21108620689655,87.85013461538462
ZHO,81.05784848484849,81.78004615384616
ZHO,87.85013461538462,85.45852631578948
ZHO,81.96702898550726,92.32194117647059
ZHO,99.54617021276596,99.01907999999999
ZHO,114.38252173913042,110.37823529411764
ZHO,73.68914285714285,72.96685714285715
ZHO,93.60166666666667,96.32777192982456
ZHO,102.16107142857143,101.36401785714285
ZHO,129.93333333333334,103.68568852459016
ZHO,82.98155714285714,81.96702898550726
ZHO,86.21920289855072,86.16792753623189
ZHO,114.6793409090909,119.80725000000001
ZHO,84.21516129032258,78.30768571428571
ZHO,101.36401785714285,98.41966071428571
ZHO,,98.97611538461538
ZHO,88.27812,86.93811538461539
ZHO,72.79301428571429,73.68914285714285
ZHO,92.12858064516129,85.76405194805196
ZHO,101.66618367346939,115.40627272727274
ZHO,99.01907999999999,98.04847916666667
ZHO,98.97611538461538,100.0307
